id,query,Unnamed,title,image,link,listing_type,bedroom,bathrooms,location,town,price,pricepermonth,views,reactions
1909,family houses in  Buea Sandpit,422,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.com/front/img/house-search.png,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3125?locale=en,Apartment,2,2.0,Sandpit, Buea,70000.0,per month,70,0
1910,family houses in  Buea Sandpit,428,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.com/front/img/house-search.png,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3119?locale=en,Apartment,2,2.0,Sandpit, Buea,70000.0,per month,70,0
1911,family houses in  Buea Sandpit,431,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/2954cc3a599223df09ef582d200dae88.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3115?locale=en,Apartment,2,2.0,Sandpit, Buea,100000.0,per month,100,10
1912,family houses in  Buea Sandpit,437,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/02a520f39a686247f25b0c019a31ca74.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3099?locale=en,Apartment,2,1.0,Sandpit, Buea,60000.0,per month,60,5
1913,family houses in  Buea Sandpit,452,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/02579d6b3fa2c634844b7afcfd60dee0.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3081?locale=en,Studio,1,1.0,Sandpit, Buea,40000.0,per month,40,6
1914,family houses in  Buea Sandpit,453,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/c986a3e2ec9a1b1b8dc287e66db2b98c.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3080?locale=en,Apartment,2,2.0,Sandpit, Buea,75000.0,per month,75,6
1915,family houses in  Buea Sandpit,467,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/0cb5cba7df522f28f2ae52b631c33db5.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3051?locale=en,Apartment,2,2.0,Sandpit, Buea,100000.0,per month,100,5
1916,family houses in  Buea Sandpit,479,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/c7d3f0814d9cb8be0c2b903681913898.jpg,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3034?locale=en,Studio,1,1.0,Sandpit, Buea,55000.0,per month,55,5
1917,family houses in  Buea Sandpit,486,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/dab260d497d04a467c1944427897ee32.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3020?locale=en,Studio,1,1.0,Sandpit, Buea,30000.0,per month,30,6
1918,family houses in  Buea Sandpit,489,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/0b5edc563092f8aef20a85c4116d5c5a.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3017?locale=en,Studio,1,1.0,Sandpit, Buea,45000.0,per month,45,8
1919,family houses in  Buea Sandpit,491,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/740b17e0828c22b1bd5ebab3103ca6c6.jpg,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3011?locale=en,Studio,1,1.0,Sandpit, Buea,40000.0,per month,40,4
1920,family houses in  Buea Sandpit,501,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/073fdbb0bdce73274d645d3d4a51797d.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-2997?locale=en,Apartment,2,2.0,Sandpit, Buea,65000.0,per month,65,11
1921,family houses in  Buea Sandpit,515,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/96b45341c164adf6544a9b0a2aa558ec.jpg,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-2965?locale=en,Studio,1,1.0,Sandpit, Buea,35000.0,per year,35,4
1922,family houses in  Buea Sandpit,563,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/6794723197ab66d9c00765f96d83eb74.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-2867?locale=en,Apartment,2,2.0,Sandpit, Buea,70000.0,per month,70,12
1923,family houses in  Buea Sandpit,565,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/feda31cb4a342310cb5c6254f7490065.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-2863?locale=en,Studio,1,1.0,Sandpit, Buea,35000.0,per week,35,7
1924,family houses in  Buea Sandpit,593,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/fa43de664f65668147fedfbd5450f909.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-2775?locale=en,Apartment,2,2.0,Sandpit, Buea,70000.0,per month,70,17
1925,family houses in  Buea Sandpit,638,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/c2e33fd79ea5135b34da44ca1c1c0340.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-2650?locale=en,Studio,1,1.0,Sandpit, Buea,55000.0,per month,55,4
1926,family houses in  Buea Sandpit,643,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/3f90f33fc6cbefb09c0bcc754a84d7dc.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-2624?locale=en,Studio,1,1.0,Sandpit, Buea,60000.0,per month,60,4
1927,family houses in  Buea Sandpit,681,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/39f218e6a7ceacd6195030cb5fe947fc.jpg,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-2443?locale=en,Studio,1,1.0,Sandpit, Buea,40000.0,per month,40,7
1928,family houses in  Buea Sandpit,687,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b80e779e69a9eaceebb23ad5ae35ab6f.jpg,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-2417?locale=en,Studio,1,1.0,Sandpit, Buea,65000.0,per month,65,7
1929,family houses in  Buea Sandpit,688,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/63a5dedb9043d664af438262be957e65.jpg,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-2415?locale=en,Apartment,2,2.0,Sandpit, Buea,120000.0,per month,120,17
1930,family houses in  Buea Sandpit,783,"3 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/dcc332f208266eb5747ed1f40b5817a7.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-2100?locale=en,Apartment,3,3.0,Sandpit, Buea,120000.0,per month,120,33
1931,family houses in  Buea Sandpit,814,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/2459e3a78a75f8dafd85d34dc0bc6141.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-2012?locale=en,Apartment,2,1.0,Sandpit, Buea,50000.0,per week,50,10
1932,family houses in  Buea Sandpit,832,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/3cc208ba6055fae023b2b8757fc23bdf.jpg,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-1936?locale=en,Apartment,2,2.0,Sandpit, Buea,100000.0,per month,100,7
1933,family houses in  Buea Sandpit,835,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/6f765e787e14149cc27ea8692b6d167b.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-1922?locale=en,Studio,1,1.0,Sandpit, Buea,55000.0,per month,55,6
1934,family houses in  Buea Sandpit,871,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b2c1efff7e9a819db34fb26dfeb64025.jpg,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-1846?locale=en,Studio,1,1.0,Sandpit, Buea,55000.0,per month,55,4
1935,family houses in  Buea Sandpit,920,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/95ebd354a59615d0e7d497f6a1213b77.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-1661?locale=en,Studio,1,1.0,Sandpit, Buea,40000.0,per month,40,5
1936,family houses in  Buea Sandpit,929,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/aa2c5b5b39d0d1af98c5ace264611617.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-1615?locale=en,Studio,1,1.0,Sandpit, Buea,70000.0,per month,70,4
1937,family houses in  Buea Sandpit,933,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/d3f61ac6d29e8b20f3cc8f50abd03ff8.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-1572?locale=en,Apartment,2,2.0,Sandpit, Buea,100000.0,per month,100,11
1938,apartment in  Limbe Mile 2 GHS,151,"3 bedrooms apartment for rent  |  Mile 2 GHS, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/2d8c585fb4bfa032dbb06ed1475fe56f.JPEG,https://digitalrenter.com/en/apartment/Mile%202%20GHS/Limbe/apartment-to-let-3709?locale=en,Apartment,3,2.0,Mile 2 GHS, Limbe,100000.0,per month,100,10
1939,apartment in  Limbe Mile 2 GHS,866,"2 bedrooms apartment for rent  |  Mile 2 GHS, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/4ee0611f7e287fd26a3d14110efdabbc.JPEG,https://digitalrenter.com/en/apartment/Mile%202%20GHS/Limbe/apartment-to-let-1851?locale=en,Apartment,2,2.0,Mile 2 GHS, Limbe,100000.0,per month,100,23
1940,apartment in  Limbe Mile 2 GHS,874,"2 bedrooms apartment for rent  |  Mile 2 GHS, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/373f44d4d8e378a022fc3a1bccc29567.JPEG,https://digitalrenter.com/en/apartment/Mile%202%20GHS/Limbe/apartment-to-let-1837?locale=en,Apartment,2,2.0,Mile 2 GHS, Limbe,90000.0,per month,90,13
1941,apartment in  Limbe Mile 2 GHS,879,"2 bedrooms apartment for rent  |  Mile 2 GHS, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b9662fdb2755a070e14a56d92493142e.jpg,https://digitalrenter.com/en/apartment/Mile%202%20GHS/Limbe/apartment-to-let-1782?locale=en,Apartment,2,1.0,Mile 2 GHS, Limbe,100000.0,per month,100,19
1942,apartment in  Limbe Mile 2 GHS,881,"2 bedrooms apartment for rent  |  Mile 2 GHS, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/1e6467e0ec1d407241cd259ebef10c8a.jpg,https://digitalrenter.com/en/apartment/Mile%202%20GHS/Limbe/apartment-to-let-1766?locale=en,Apartment,2,2.0,Mile 2 GHS, Limbe,75000.0,per month,75,14
1943,apartment in  Buea Muea,664,"2 bedrooms apartment for rent  |  Muea, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/8244e4207c634beca512de9128bcd394.jpg,https://digitalrenter.com/en/apartment/Muea/Buea/apartment-to-let-2518?locale=en,Apartment,2,1.0,Muea, Buea,60000.0,per month,60,12
1944,apartment in  Buea Muea,691,"2 bedrooms apartment for rent  |  Muea, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/25b05814daa8dae935b837bc21329d89.jpg,https://digitalrenter.com/en/apartment/Muea/Buea/apartment-to-let-2391?locale=en,Apartment,2,1.0,Muea, Buea,50000.0,per month,50,11
1945,apartment in  Buea Muea,754,"2 bedrooms apartment for rent  |  Muea, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/fdd97ee63a140893f313db255f90e77e.jpg,https://digitalrenter.com/en/apartment/Muea/Buea/apartment-to-let-2226?locale=en,Apartment,2,1.0,Muea, Buea,65000.0,per month,65,9
1946,student rooms in Biaka Institute  Buea,839,"1 room for rent  |  Biaka Institute, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/29b357ce5238f7b2a676d143db6c12c5.jpg,https://digitalrenter.com/en/single%20room/Biaka%20Institute/Buea/single-room-to-let-1917?locale=en,Single Room,1,1.0,Biaka Institute, Buea,30000.0,per month,30,11
1947,student rooms in Biaka Institute  Buea,840,"1 room for rent  |  Biaka Institute, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/bb073edca966564ac621019f78734af2.JPEG,https://digitalrenter.com/en/single%20room/Biaka%20Institute/Buea/single-room-to-let-1906?locale=en,Single Room,1,1.0,Biaka Institute, Buea,35000.0,per month,35,6
1948,student rooms in Biaka Institute  Buea,841,"1 room for rent  |  Biaka Institute, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/73b88bd6170ddbdf2d31a7627dac5075.JPEG,https://digitalrenter.com/en/single%20room/Biaka%20Institute/Buea/single-room-to-let-1905?locale=en,Single Room,1,1.0,Biaka Institute, Buea,30000.0,per month,30,8
1949,family houses in  Buea Untarred Malingo,675,"1 for rent  |  Untarred Malingo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/f34b7e932872970511cc7a7bb65256db.jpg,https://digitalrenter.com/en/studio/Untarred%20Malingo/Buea/studio-to-let-2486?locale=en,Studio,1,1.0,Untarred Malingo, Buea,75000.0,per month,75,7
1950,student rooms in Mile four  Bamenda,785,"2 bedrooms apartment for rent  |  Mile four, Bamenda, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/11678a074fddd8f3a3a8eb846d12cca0.JPEG,https://digitalrenter.com/en/apartment/Mile%20four/Bamenda/apartment-to-let-2097?locale=en,Apartment,2,2.0,Mile four, Bamenda,50000.0,per month,50,16
1951,houses in  Buea,0,"1 for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/fcaaf9bf27b22ccf44ec3207298263de.jpg,https://digitalrenter.com/en/studio/Bonduma/Buea/studio-to-let-3309?locale=en,Studio,1,1.0,Bonduma, Buea,50000.0,per month,50,4
1952,houses in  Buea,1,"3 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/5260c94671f00add5d4fedd73f4a83db.jpg,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3308?locale=fr,Apartment,3,2.0,Sandpit, Buea,120.0,per month,120,7
1953,houses in  Buea,2,"1 toguest house to let   |  Mile 17, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/aa6b5f8a93f23a996be05f4734a4faea.jpg,https://digitalrenter.com/en/guest%20house/Mile%2017/Buea/guest-house-to-let-1701?locale=fr,Guest house,1,1.0,Mile 17, Buea,25000.0,As from,25,20
1954,houses in  Buea,38,"1 bedroom studio for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/397dee4929e6635e79799f4528e24aec.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3918?locale=en,Studio,1,1.0,Sandpit, Buea,50000.0,per month,50,4
1955,houses in  Buea,39,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/537546d8bdd50ae4828a603952264a9f.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3916?locale=en,Apartment,2,2.0,Sandpit, Buea,80000.0,per month,80,6
1956,houses in  Buea,40,"1 bedroom studio for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/32060c84396251d438c472e145ea3b60.JPEG,https://digitalrenter.com/en/studio/Bonduma/Buea/studio-to-let-3914?locale=en,Studio,1,1.0,Bonduma, Buea,50000.0,per month,50,5
1957,houses in  Buea,41,"1 bedroom studio for rent  |  Longstreet, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/58ec54bcbdcc378d00367514daff6743.JPEG,https://digitalrenter.com/en/studio/Longstreet/Buea/studio-to-let-3913?locale=en,Studio,1,1.0,Longstreet, Buea,55000.0,per month,55,5
1958,houses in  Buea,44,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/48bb98486bfb1c640f529a5681b1c75f.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3907?locale=en,Apartment,1,2.0,Sandpit, Buea,100000.0,per month,100,5
1959,houses in  Buea,45,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/32c77d11129cd7125f08b098dcd3273d.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3906?locale=en,Apartment,2,2.0,Sandpit, Buea,110000.0,per month,110,8
1960,houses in  Buea,46,"3 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/8e9fefafb988aea8abb4ded01730dadc.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3905?locale=en,Apartment,3,2.0,Sandpit, Buea,140000.0,per month,140,6
1961,houses in  Buea,47,"1 bedroom studio for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/4a4a18cf8d90a53644b617a7e28e2140.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3904?locale=en,Studio,1,1.0,Sandpit, Buea,55000.0,per month,55,4
1962,houses in  Buea,48,"2 bedrooms apartment for rent  |  Small Soppo, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/27ea507c349f01c3e25cc0e5aba59b39.JPEG,https://digitalrenter.com/en/apartment/Small%20Soppo/Buea/apartment-to-let-3900?locale=en,Apartment,2,2.0,Small Soppo, Buea,60000.0,per month,60,5
1963,houses in  Buea,52,"1 bedroom studio for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/1dc1bb15ce8a9776532908899088dcf8.jpg,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3895?locale=en,Studio,1,1.0,Sandpit, Buea,60000.0,per month,60,1
1964,houses in  Buea,53,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/482990fdc7d0a9520376be72a9c7de82.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3894?locale=en,Apartment,2,2.0,Sandpit, Buea,70000.0,per month,70,13
1965,houses in  Buea,54,"2 bedrooms apartment for rent  |  Great soppo, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/e962cc8581497edfbbdd613c7ae0ef36.JPEG,https://digitalrenter.com/en/apartment/Great%20soppo/Buea/apartment-to-let-3892?locale=en,Apartment,2,2.0,Great soppo, Buea,80000.0,per month,80,12
1966,houses in  Buea,55,"1 bedroom studio for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/0d8df839cc931331161d1e57b10669e2.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3891?locale=en,Studio,1,1.0,Sandpit, Buea,65000.0,per month,65,4
1967,houses in  Buea,56,"1 bedroom studio for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/2cb1641aaae4355768a49b86f90d4028.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3890?locale=en,Studio,1,1.0,Sandpit, Buea,550000.0,per month,550,5
1968,houses in  Buea,58,"1 bedroom studio for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/7af509b615aee3adfc32538cc0058c63.JPEG,https://digitalrenter.com/en/studio/Bonduma/Buea/studio-to-let-3888?locale=en,Studio,1,1.0,Bonduma, Buea,50000.0,per month,50,5
1969,houses in  Buea,59,"2 bedrooms apartment for rent  |  Great soppo, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/689676be2f1623a0e91a0ddc980702b9.JPEG,https://digitalrenter.com/en/apartment/Great%20soppo/Buea/apartment-to-let-3887?locale=en,Apartment,2,1.0,Great soppo, Buea,100000.0,per month,100,10
1970,houses in  Buea,60,"3 bedrooms apartment for rent  |  GRA, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/98381d4fd411006383a8c34e218e5b3b.JPEG,https://digitalrenter.com/en/apartment/GRA/Buea/apartment-to-let-3886?locale=en,Apartment,3,3.0,GRA, Buea,200000.0,per month,200,9
